sub_mono,cover,sub_doble,sub_doble_intermitente,directo_cantar,trend,encoded_color,encoded_light,likes,views,comments,saved,compartidos
1,0,0,1,1,0,0,2,170897.9007014254,45998.236251517104,683.527394802193,25099.840447720457,50.257014529043865
0,1,1,0,0,0,0,2,8663.128206474192,776999.1023358617,1522.8540094989758,304.1701406782549,334.92210592110337
0,0,1,0,0,0,0,2,16001.984608004377,67902.46123876573,226.05687648378455,47.68246133487932,68.94754222957508
1,1,1,0,1,0,0,0,8661.369355899798,1000001.7961654966,650.2775103256888,1784.5477240573841,6953.162687202163
0,1,1,0,0,1,0,2,29698.577294245864,777001.7898364478,1519.5182294537572,18497.239840087423,334.8367294849155
0,0,1,0,1,0,0,2,31601.96876235368,107300.27868262192,13.436962561837385,50.49030559976085,240.58450227795493
1,1,0,0,0,0,0,2,2906.037331136954,1400003.5863567302,95.31000797194739,1550.1389073277342,49.63874829163568
1,1,0,0,1,1,0,0,14402.882278967958,718303.8533060326,1528.2758144374059,220.93669196801162,2.9797704218103
1,1,1,0,0,0,0,2,198800.4721535866,2678.7001483638883,20.59961869531198,1786.4349988342083,5036.08797669315
0,0,1,1,0,0,0,2,201399.76196913677,2678.3242925189834,3.1808533022454446,2509.23026220736,-1.776091307414978
1,1,1,0,1,0,0,0,67098.73210026302,923500.7644012033,846.9631589483495,46.29925844065166,243.51191078254885
0,1,0,0,0,0,0,0,2903.1135835465216,923499.2138458889,226.8872848144252,2507.9071972751385,239.5643833606905
1,1,0,0,1,0,2,1,151999.07433299458,718299.31160616,3.899527807489676,28498.414902009878,538.5934225534162
1,1,0,0,1,1,0,0,688.4483888362662,8972.042610881117,226.2557267756822,44.816338623692374,2508.186379229367
1,0,0,0,1,1,0,0,67097.20139399458,303402.5034025832,225.23509056583936,40.36401404827722,1360.3613807508636
1,0,0,0,0,0,0,2,31603.024954492437,776998.4873332725,96.92916112788679,39.98302975232661,2046.549961667961
0,1,1,0,0,0,0,2,179.37481757717094,923499.2204646505,71.32672138861855,28499.40480315618,541.634730760534
1,0,0,0,0,0,0,1,14401.593586593206,1000001.2263117674,684.8795546256606,218.42226062918067,5520.570492819977
1,1,0,0,1,0,2,1,689.3310397156995,67904.40785577762,24.314308400248617,725.5950081263069,239.52863424186307
1,1,1,0,0,0,0,2,4644.756546583682,777000.7890863414,609.7630304373479,300.1592383831127,2509.160254250004
1,1,0,0,1,1,0,0,8660.076720757526,296895.86733464414,226.09212488924126,2824.4889210916112,0.5470709686250181
0,1,1,0,1,1,0,2,176.8227778221391,26501.74273014069,115.73767629853806,303.7079968476114,458.44813185601544
0,1,1,0,0,1,0,2,689.418166402247,58102.19896978552,115.56966146536219,28496.88188094093,234.01837250596608
0,0,1,1,0,0,0,2,2907.962650173341,776997.9055891639,228.1940929583912,27303.04442546875,455.327708699238
1,1,0,0,1,0,0,1,8663.448138691138,296900.18711178773,96.56960929205593,727.7111611459768,50.750295343137296
1,0,0,0,0,0,0,2,14405.496780700738,777000.1214801683,224.27666138242174,41201.70747287459,538.503210159762
1,1,1,0,0,0,0,2,7369.799016774355,746097.5998537979,115.2484933322144,3679.608953573649,-0.03736330355130846
1,1,0,1,0,0,0,2,201402.33239319877,526802.4115870603,190.72565890847844,47.05726422160643,-2.828654137985458
1,1,0,0,1,1,0,0,8653.736860944224,6106.627825850654,66.44800623135028,45.060782558153335,463.2075798180509
0,1,1,0,0,1,0,2,170896.7395854772,45998.11084174258,226.2901435828698,47.088648544646965,240.69360635766708
1,0,0,1,1,0,0,2,39097.73573124032,746102.031349768,94.76932344271887,42.67113097433249,241.28471551745739
1,0,0,0,0,0,0,1,7368.689072700997,107299.97459368079,1522.559559805748,52.86829871919536,5.131911492417996
1,0,0,0,0,1,0,0,8660.81729934977,46001.28373894528,30.46521325386152,27.54664727053211,236.54163093414516
1,1,0,1,0,0,0,2,4647.057616869008,776999.0047409866,96.98136185184464,300.3721701632903,334.26776990147425
0,0,1,1,0,1,0,2,4646.3210704227495,67900.71397489189,116.2874116086839,3675.1643204445495,260.3031677516708
1,1,0,0,1,1,0,0,689.2164097054805,1000000.8910536966,94.08868135587508,28499.28208058483,260.2974911742209
1,0,0,0,0,0,0,2,8664.15925144173,303400.0408893493,65.4981210558275,305.7384299972881,241.828908081833
1,1,1,0,0,1,0,2,689.3633799600684,67900.31532078907,1522.6012683784932,302.34853855604763,3.8941753623946838
1,1,0,0,1,0,1,1,31602.603392938145,777000.1854138322,682.4094786165462,18498.20332412859,956.5239871124775
1,0,0,0,0,0,0,2,2906.51046931302,776999.8990967589,64.96381698942896,1550.6803422322291,14401.61431157507
0,0,1,1,0,1,0,2,14400.004235917739,67899.8632200786,22.134013019691118,2509.587579576205,335.26986234528033
1,0,0,0,1,1,0,0,31600.98781904844,3400002.3903472656,114.08577853916135,8413.471053931069,539.650728187334
1,0,0,0,1,1,0,0,31600.632254380653,718302.9452716497,8.361802283522106,1783.723512943165,237.9642003710441
1,1,0,1,0,0,0,2,686.5681554065584,8974.165494713709,688.1368806717812,295.5754841982086,540.505802079398
1,1,0,0,1,1,0,2,4645.195248556801,107302.16591632327,20.8272469705101,2251.117634842927,955.5632570405475
1,1,1,0,1,0,0,0,688.0324616483323,281500.06127260375,268.28414773560763,300.67256175841635,332.49355774836596
1,1,0,0,1,1,0,2,14403.663826284315,1400003.6673846422,227.07821076468431,51.05861051044759,53.770751272523995
0,0,1,1,0,0,0,2,181.10897573985633,303399.2611856618,23.445013636424726,44.186337306645264,55.409437644000064
0,1,1,0,0,0,0,2,201398.292510268,45998.486207581635,189.65983745623907,28499.105203665113,241.65211685435878
1,0,0,0,0,0,0,1,14399.741592576996,107299.06487524904,685.3084999888687,222.06024622297215,67.9919070741859
0,1,1,0,1,1,0,2,198797.22268486628,776996.9879807166,97.955019984919,302.63364487950753,68.91917363633038
0,1,1,0,0,0,0,2,689.4577683690892,1400000.6327600426,1522.5914583591516,1787.1284581301795,71.3491085624894
1,0,0,1,1,0,0,2,14401.398254445947,143302.10718507488,29.99575708209347,35500.39153321697,331.0195588008643
1,1,0,0,0,0,0,2,688.3328723179475,45996.36683547313,21.68409050726143,2503.3252483366196,242.07844328003983
1,1,1,0,1,0,0,0,2909.14837036731,3589.564622870569,110.78151627162848,2510.686731770555,335.83421805984324
0,0,1,0,1,0,0,2,4643.770505672167,107298.74049065013,36.21663067758838,6268.430229243985,6950.324599044761
1,1,0,0,1,0,2,1,687.3993903870064,776999.3226969526,12.30929252383967,18499.187138225603,-2.8189077983161694
0,1,1,0,1,1,0,2,2906.821415330398,776999.4830328085,23.264208964185883,21299.82355215255,243.68845097939865
0,1,1,0,0,1,0,2,2905.2492920951327,2679.562226516704,114.5708166210481,221.8881539874939,544.5626052135085
1,0,1,0,0,0,0,2,4644.196944184029,45996.96849143394,685.4249121210247,6266.034815884666,14400.797487480082
1,1,0,0,1,0,1,1,8660.775303819315,143298.47743236853,29.288648471434467,48.82769697631831,461.59274730594495
0,0,1,1,0,1,0,2,31600.171172849612,923498.724352074,63.58394209643337,21298.567060852878,67.88637094980189
1,1,0,0,1,0,2,1,201400.02080871462,198798.97288548975,110.01601450038135,29.25219850453911,2508.140467828389
0,1,1,0,0,1,0,2,687.3426746571741,923501.186902264,1522.2111340420365,8415.741749991974,1584.9785612543496
1,1,1,0,0,1,0,2,152000.5376112903,67901.23681218691,145.2468081787431,304.2085025666625,538.5361791197098
1,1,1,0,0,0,0,2,201399.5333246307,46001.39176219708,8.383986495760555,298.7614476421112,1358.0472679874279
0,0,1,1,0,0,0,2,7371.071294493769,718297.1282785046,116.89316944766337,28497.747938350432,238.69490512154383
0,1,1,0,0,0,0,2,688.488100335718,1400004.837064484,227.58278788136792,47.69918072134905,8.973077596026897
1,0,0,1,1,0,0,2,29700.75387785809,776994.364689398,70.33093068083552,218.76165751169768,542.2472758340255
1,1,0,0,1,0,2,1,147699.47205288822,776996.1657166911,70.36513175484144,98002.98728779779,68.38949050956938
1,0,0,0,0,1,0,2,2903.807363877581,1400000.2328679247,112.81172464130478,2507.7873789367673,14503.006879797531
1,0,0,0,1,1,0,0,67098.54395924901,281501.4759025596,26.01069577150733,727.465916099381,49.304456002237096
1,1,0,0,1,0,2,1,2907.86527860102,3591.127427294719,29.106322290179918,35501.18652508927,239.501251659325
0,0,1,0,1,0,0,2,687.5699516691803,746097.4684609536,221.28158813984518,41.75493850354713,955.9708723531571
1,1,0,1,0,0,0,2,556900.669102207,746095.3366970163,226.7728960818063,6139.112736413911,959.1609029950764
1,1,1,0,0,0,0,2,7371.365681735236,3590.022650646332,23.11115442021321,2824.3661117046695,2506.057004162183
1,1,1,0,1,0,0,0,29701.954392955777,2676.7663507616835,1464.730369462127,42.24563029373025,50.793138271296876
0,1,1,0,0,0,0,2,14398.46448175545,58100.93636704784,116.85024363894496,2825.492976513049,-1.3011501927058988
0,0,1,0,0,0,2,2,4645.023635203454,3588.904347712624,1519.6019627938147,2507.281860149762,242.65928519994935
0,1,1,0,0,1,0,2,14401.506193716164,776999.8993540514,112.38732519021087,35500.51632354958,14406.523525384726
1,0,0,0,0,0,0,2,690.6950633462934,8972.08345695093,93.85175802297543,28501.10653309712,50.22304562806105
0,1,1,0,0,1,0,2,14402.21999366331,203197.4609124487,839.9869912924581,18496.7638435864,258.5992920996025
1,1,0,0,1,0,0,1,556900.1975111556,776997.2423621413,11.791041580941778,51.73652903428827,-0.7254105242245833
0,1,1,0,0,1,0,2,2904.1331386781458,923498.1946807051,1466.824352092073,43.8603899872852,50.37231674297326
0,1,0,0,0,0,0,0,39100.81930264318,26503.141925263364,192.28418628752166,50.951403675811655,-0.6760924789276679
1,0,0,0,0,0,0,2,2905.074922861253,107300.88152095675,94.42684991477572,303.26929511901596,48.816203306456984
0,0,1,0,0,0,0,2,170900.25107508988,58099.79685081649,97.24522984708618,35499.271050450974,68.54252251011222
1,0,0,1,1,0,0,2,67101.3147682305,8971.216118823328,5.023568235038836,219.9797704251163,44.626857512098915
1,1,0,0,1,1,0,0,180.12660267866167,776998.2040536257,113.71616324719196,221.07652705638264,49.77807104134878
1,1,1,0,0,1,0,2,67103.44897389741,203201.19635063794,22.08344412254945,40.2134995580604,2506.2338680030725
1,1,1,0,0,0,0,2,6811.0064794370155,3590.8831618742206,21.41012645911845,304.32572745610275,238.25593185417162
1,0,0,0,0,1,0,2,6814.2765096294925,1399997.941271857,187.43944580479962,28495.371241662655,43.99820099405982
1,1,0,0,1,0,1,1,690.4771959581867,8969.123968389353,227.74129521274696,40.00406435808438,540.9057565468407
0,0,1,0,0,0,2,2,683.7721380116493,975401.3217795682,119.14628232962932,8411.42904637911,242.44950469577603
1,0,0,0,0,0,0,2,688.222390093604,718299.5541430413,647.6364352761292,6137.773551981313,6953.048399042812
0,1,0,0,0,0,0,0,35899.46032672159,107301.4853945139,226.83188192708212,6135.393726962758,51.17347276985665
0,0,1,1,0,0,0,2,31603.590678900524,2678.874239660754,92.46298984092923,304.32971899832233,241.42919592793368
1,1,0,0,1,1,0,2,2907.059271670268,58398.733483690114,612.8899512824837,301.0406051075051,0.7217748798144055
1,0,0,0,0,0,0,1,684.0636856996935,718302.1084566006,1519.3324022388003,3677.378183013576,66.86960191751066
1,1,1,0,0,0,0,2,67101.02296357825,1400002.3972623353,226.15778733070087,221.93700085672634,540.250704591781
1,0,0,0,0,1,0,2,15998.418253934842,107297.59246755487,844.0294764116846,47.610848745346274,240.91318608106323
1,0,0,0,0,1,0,0,2906.010402069176,776999.4980658859,651.4494620298489,8417.291919112466,1357.5793461180483
1,1,0,0,1,1,0,2,2907.8387482678036,107299.29431645243,843.708782014767,29.15944499465943,542.6367469888717
1,1,1,0,0,0,0,2,2908.4738001170363,6108.221748232558,21.876144450190107,25104.883919294436,2048.472269976774
1,0,0,0,0,1,0,0,126702.87158580725,1399997.4360890824,22.17170730487804,41.987811338741,540.3477874957088
0,1,1,0,0,1,0,2,4642.405871750453,198799.69677610483,1519.601773248786,215.80269118088663,1358.3087954738253
0,1,1,0,0,1,0,2,686.0979495691317,107300.74862629335,1464.0478781009679,301.8752207443231,2049.339758347265
1,0,0,0,0,0,0,2,7368.302793233837,1400001.1700152808,223.92583331306002,28496.740788978634,1362.9799338848977
0,1,1,0,0,1,0,2,4644.774708329647,58101.24342243725,1335.835382673197,303.12201981490216,4.465953331692373
1,1,0,0,1,0,1,1,685.8065965966056,58402.18537692314,1519.4709168755994,220.48746993279215,238.17573649121178
1,1,0,0,0,0,0,2,35900.243222546094,296905.228684794,839.5878501432318,217.67822924536054,461.853727283057
1,1,0,0,1,1,0,0,6812.234198740034,2676.8631034327536,30.38725072693352,47.77088546147578,239.66660948315126
0,1,1,0,1,1,0,2,31599.638767650562,281498.0266666459,99.29079468445161,52.26360243951726,333.20694509826563
1,1,0,0,0,0,0,2,2908.9732375050594,2680.975309140392,841.2950613473427,2510.7444653747502,49.805087823078985
1,0,0,0,0,1,0,2,31600.611916800735,6105.462957805873,98.30012511913147,303.8079362517064,1358.4669012613572
0,1,1,0,1,1,0,2,14400.345895553291,718298.9697205932,1330.2263273901965,35498.910384341805,2511.6734309392846
0,0,1,0,1,0,0,2,690.5010283328395,26493.25507168618,70.63250061105627,28497.85087577579,455.94589762481144
1,1,1,0,0,1,0,2,29698.308492624255,58401.05497465248,96.95905077463078,98002.14185286462,49.17752752703576
0,1,1,0,0,1,0,2,14404.116099823836,776997.361879175,1332.4008246103556,220.69667694421298,49.88301511555417
1,0,0,0,0,1,0,2,152002.05195005916,776993.3650353058,112.00973123105335,35501.02058925339,457.1211923154569
0,0,1,1,0,1,0,2,685.569269074468,923499.1729699601,34.89804187649517,6137.218333184882,2507.030371825189
0,0,1,1,0,0,0,2,4642.3017766472185,2680.6237077720557,303.3799506857788,221.86348788306483,457.8070266680657
1,1,0,1,0,0,0,2,8994.880824711847,1399997.3211686152,226.30916311575365,1547.2028677047397,2046.7612653826252
0,1,1,0,0,0,0,2,7371.026044397199,58104.57756793159,1334.3950154103388,24.290561945746234,2509.212073971787
0,1,1,0,0,1,0,2,2907.2829059659894,107295.9446842489,648.2538030767879,26.31424075833035,1356.507538632675
0,0,1,1,0,1,0,2,686.1446008671163,8973.770612933004,1521.7185684916435,8411.023306613106,6950.625975328154
1,1,0,0,1,1,0,0,147700.13901491085,143301.00577723375,225.8175706703627,5864.707729485469,-0.8250754525484034
0,1,1,0,0,1,0,2,35898.563854835505,776999.2026916037,1525.7193148013757,18497.39819447835,259.48903035139136
1,1,0,0,1,0,1,1,170904.24709317958,58404.241127482564,22.049817226953067,6266.522343905559,462.73840072042174
0,1,1,0,0,1,0,2,67100.8788043492,8971.275010640493,224.13588045222846,98002.60417965219,72.80797395304836
1,1,0,0,1,1,0,0,198799.16891177036,281502.52294296556,299.991468822227,8415.370283801907,6953.289811251568
1,1,1,0,0,1,0,2,687.1607496154742,777000.5517338442,95.4344626908133,304.04138118905985,6952.943983455482
0,1,0,0,0,0,0,0,14405.003616699925,67899.94573311196,11.269500503988644,48.51433107029813,2508.083112105439
1,0,0,0,1,1,0,0,8663.12605846232,8969.311010630892,116.15231070942521,298.52238790877567,69.643452399315
1,1,0,0,0,0,0,2,67100.33536825377,2680.4263609330696,1518.7166934541665,25104.37149967535,2507.356509914985
1,0,0,0,0,1,0,0,684.4867034998686,6104.92777138783,109.61989864359342,838.0538476604361,538.9668554339569
0,1,1,0,0,1,0,2,31599.772952018924,2678.231816739494,138.08556812228153,28500.11951948288,334.620397739432
1,0,0,0,0,1,0,2,2906.7542043774733,303397.33255879424,113.77954842921444,18497.78045248294,1582.2429506303135
1,1,0,0,1,1,0,2,15996.618004937895,776996.8877815325,346.8628530878328,41200.35638748785,66.54424805860207
1,1,0,0,1,0,1,1,151998.56785492858,1400001.4209893497,223.2243566627848,298.1319221170629,540.192235512851
0,1,0,0,0,0,0,0,67100.86229198282,8974.495470057625,1520.5659712008637,28496.13932669342,2047.6649813692418
0,1,1,0,0,0,0,2,682.1440568422445,281499.2032892696,146.5211310066464,6267.509871093994,2505.8433235547122
1,1,0,0,1,1,0,0,685.9093655313392,923499.4942097593,221.6610474192439,25.064995570174222,239.32223900449299
1,0,0,1,1,0,0,2,682.5006176132623,296901.73336079175,136.89133872237028,49.47125367558057,6949.869988828811
1,0,0,0,0,0,0,2,687.831341539713,198802.0995058047,12.367588480698519,8416.05449529616,47.13459425756907
1,1,0,0,1,0,2,1,35901.4177050678,303398.8062570042,8.919517846127508,49.780554885187875,237.10570919202712
0,0,1,1,0,1,0,2,67104.04024447402,198801.29647489634,31.154367678459465,45.353843910098064,1.5289410510649144
0,0,1,0,0,0,2,2,31601.481124322516,776999.1322206883,114.77888809770832,300.7124160232772,49.04385178583602
1,1,0,0,1,0,1,1,35901.60227407561,303396.27406196017,226.50349236821796,8411.414692994276,457.4413876555278
1,1,0,0,1,0,2,1,31600.433730418186,58099.757792408964,1520.5899030978912,300.68261219255714,-0.06534309066575039
0,0,1,0,0,0,2,2,14402.572706080677,923498.3356064383,685.8343262086694,225.36170884287722,247.48181292696972
0,1,1,0,0,0,0,2,14400.947550049645,746103.9681150578,1518.0411264662714,49.915970051765704,5.257832826724588
1,1,0,0,1,0,2,1,6810.127801830261,58101.80400671899,117.54420427286276,6136.116392561972,49.89335549161145
1,1,0,0,0,0,0,2,686.1755158932177,3586.7459953674306,114.35825669333308,6266.283348100656,238.70182582561665
0,0,1,1,0,0,0,2,170900.55886068897,203197.79081828662,225.1313867755995,35500.60106720864,543.3836070585437
0,1,1,0,0,1,0,2,2903.9621987466217,203198.75142266758,21.547304052799774,219.21382112998162,245.75642023611496
0,1,1,0,0,1,0,2,4644.59084491835,58399.77981828339,1465.8546219191503,45.71421869617294,5521.314613930926
1,0,0,1,1,0,0,2,39100.559002870075,303400.0734259161,686.2489020043254,729.0298520334701,238.13746232170615
0,1,0,0,0,0,0,0,7370.008341913843,8975.023122119594,114.63651741208196,503.99561148807373,66.74305455367713
1,1,0,0,1,1,0,0,151998.93476440248,107298.33197412717,228.2138224126117,6270.565847296019,2048.5130518774895
1,1,1,0,0,1,0,2,178.29025139127796,296903.00678669574,1334.895687719823,2509.8513459708306,2507.3116392933402
0,1,1,0,0,1,0,2,152002.29192313307,3590.2135728238663,114.30283186417272,47.96407171185359,458.2679100835065
1,0,1,0,0,0,0,2,4645.173992725774,776999.7166565085,96.59702344974012,1551.972852241411,542.9729862095221
1,0,0,0,0,0,0,2,2905.5488862093325,3591.251508183483,109.75469402081634,729.3878419489952,241.06129822987913
0,0,1,1,0,1,0,2,31601.63713356819,296899.6577442615,223.57571335105374,44.577761643797714,333.5535519426373
0,0,1,0,1,0,0,2,7366.654050119072,718300.6303548603,31.306088129718546,838.5943056616603,1.4187025887185745
1,0,0,0,0,0,0,2,201400.2197893579,2679.217660877839,1521.9064421333865,305.773669371744,14402.227852032003
0,1,1,0,0,1,0,2,4644.899027116327,26498.923318994337,33.433155334894025,41.91252878750826,1358.927215138514
1,0,0,0,0,1,0,0,685.9258605650132,45997.04828932133,1519.341533086861,25099.817684452155,2045.8999015413472
1,0,0,0,1,1,0,0,8655.386976437023,281498.13433909725,29.842083374311787,18497.80196539593,546.1346898583372
1,1,1,0,0,1,0,2,31600.96383002309,26501.70672539756,1518.5267532169607,3672.3999924524023,-0.5230856925127485
1,1,1,0,0,1,0,2,4645.198080143546,45996.63271544517,92.89009577844284,25104.372235662053,335.5449615635298
0,0,1,0,1,0,0,2,690.3162007424154,107295.95297040051,111.74112055359988,35501.34390777645,2.934859497436104
1,0,0,0,0,1,0,0,687.0851015439973,58097.72565379757,226.03247751784036,302.61851786982874,49.598996382873416
1,0,0,1,1,0,0,2,14398.354707813867,777002.3965671218,113.22009424625917,40.72261026534469,46.21396449385822
0,1,1,0,0,1,0,2,685.791083533174,2680.675594233809,19.209770787350813,501.49958055134493,539.992747387498
1,0,0,0,0,0,0,2,29701.10628734859,303397.1462352724,21.60942147778064,27300.18282722721,68.40122952679671
0,0,1,0,1,0,0,2,29698.1213277432,26501.599432683717,70.658745407583,48.736830980123045,334.2330751896213
1,0,0,0,0,0,0,2,201400.3934955956,58403.4827886862,21.400049128606504,28496.848697934824,52.611047850045196
1,0,0,0,0,1,0,2,31601.610595662863,1000002.9775697484,1519.8198302873318,2508.5861105089302,459.4344463028183
1,1,0,0,1,0,0,1,2908.689256384675,1400002.2366700408,96.13864553988664,18498.86895146343,1361.3277357358304
1,1,0,0,1,1,0,0,2907.1352374152275,296898.8249604512,227.69274252603464,221.31428736012995,957.5651145191224
1,0,0,0,0,0,0,1,8662.521959574316,776997.0906583684,227.27130145912037,8413.975442361709,0.9581104731572349
1,1,0,0,1,1,0,0,201401.80814842714,776996.8320508072,94.27167704975693,5863.754442427367,52.13200406794436
1,1,1,0,1,0,0,0,7370.400557803552,45995.85224360763,29.75493194446791,46.35684688103761,14401.258044275624
1,0,0,1,1,0,0,2,4645.970207193662,1199999.9506228191,1521.941858708169,6138.8238094139715,541.4569518557303
1,1,0,0,1,0,0,1,685.1297981424545,526801.400618014,118.83213501434737,303.6450447899844,458.4879031546332
0,1,1,0,1,1,0,2,31602.476797456264,26500.74684881369,1332.8794320518057,305.37043634307014,73.64280910247231
0,0,1,0,1,0,0,2,39100.59328499574,107298.39231904653,113.29333198389692,48.85743922832414,1360.7865049601685
0,1,0,0,0,0,0,0,14401.778166244765,6104.696343357534,135.24770208100705,220.53804740244877,14.031163468402156
0,0,1,1,0,1,0,2,2907.871202551051,776996.6415914256,1522.352656258005,297.7726871315636,70.40982805550145
0,0,1,0,0,0,0,2,35896.84802994327,8970.840393249175,120.25006941627552,304.7155623854057,204.0527924181719
1,1,0,0,1,1,0,0,4644.269852598582,107295.92676851862,225.08613848079966,300.2020661585712,1.0950292918041715
1,1,0,0,0,0,0,2,8662.589532925866,107300.65726665538,266.5886139525178,41.34550475873694,14402.469576431678
1,1,0,0,1,0,1,1,7367.889574144477,107295.57719914596,647.0080512608838,28501.005443087357,335.4296436116832
0,1,1,0,0,1,0,2,686.7133594365556,923500.3434050303,34.899097289493405,6267.51886421487,1359.0454888439267
1,1,1,0,1,0,0,0,4645.7461359325225,281498.2067868256,189.83474513366744,28502.559546587818,2509.620974994239
1,0,0,0,0,1,0,2,5926.386871928751,2680.4030570625014,21.107390665640725,302.940776027164,541.7805363552955
1,1,0,0,1,0,1,1,67097.87378668808,107299.02609635159,96.39768689748038,44.567927101817,540.131677275266
1,0,0,1,1,0,0,2,2904.212721728754,281499.6334050184,147.1627350068373,8410.831031597894,5037.480967257223
1,1,0,0,1,0,2,1,201403.6188056484,296898.3397913156,115.88955642759703,53.154296754086374,242.1244951348536
1,1,0,0,1,0,2,1,686.7792517864733,107299.44225607767,612.0560679554723,47.10887202079081,485.62418432274205
0,0,1,0,1,0,0,2,7372.613181876142,920999.512114878,120.0498719075643,6133.657006933735,241.6239075667799
0,1,1,0,1,1,0,2,170896.76033464537,1000002.2241722404,610.1250117031269,6264.8025575075335,241.46136743793764
0,1,1,0,0,0,0,2,4647.8438234398245,3589.159053194145,302.99853353307753,24.96192171806733,69.82347657614851
0,0,1,0,1,0,0,2,686.6147165019389,8971.504456692404,1520.3939344568266,8408.516551471223,2509.3133588873393
1,1,0,0,0,0,0,2,688.9659065965045,8970.952789513694,650.1197444598398,218.66168250044345,241.8362654907558
1,0,0,0,1,1,0,0,684.6621136655244,718304.1460190982,115.04065720891425,19.96214541111673,235.66800215384788
0,1,1,0,0,1,0,2,201399.75836932202,776999.4072438717,25.659789862388866,17.035420539546568,6952.7035452489745
0,1,1,0,1,1,0,2,15999.738729758481,1400000.8692325226,839.9580706092075,43.24288919360718,2044.8301009739148
1,0,1,0,0,0,0,2,31602.31423626712,1400001.8862006532,149.3211242969481,301.2175437683654,239.70629208323874
1,0,0,0,1,1,0,0,110003.27206339122,67901.80079092167,1332.2268045964968,98000.28164640458,199.1254371710439
1,0,0,0,0,0,0,2,2907.422996197473,45998.64177987625,225.34992096483575,2507.614938591736,14401.2824290855
1,1,0,0,1,1,0,0,2910.004206695391,296898.89625879255,685.6532674816497,28500.89090874231,236.21796102995057
1,0,0,0,0,1,0,0,151999.5980956952,1199999.5088564546,66.7380833986916,2505.57072599087,541.3957008224631
1,1,0,0,1,1,0,0,7370.184668595647,3588.719196102504,146.02813211943976,26.82244536823302,1359.2193566279495
1,0,0,0,1,1,0,0,2907.059559247675,58397.18310855827,21.44813413922899,41197.324497230475,4.4394420725991175
0,1,1,0,0,1,0,2,126703.49219285625,2680.96385782505,225.9550940874146,301.13518201130086,47.21398444507994
0,0,1,0,0,0,0,2,2902.9107794991737,203199.32676667604,220.9939595559222,305.0375830720752,1358.245073322991
1,0,0,1,1,0,0,2,198799.97547846867,999998.8211627965,6.723907177945868,98003.32276733476,954.5551939126198
1,1,1,0,0,1,0,2,31600.98501683259,923501.2399603518,1331.2964972214934,41.55865256774408,56.318035805298265
1,1,0,0,1,1,0,2,689.4903137764243,58400.71591465744,114.75575687967631,223.33826014610207,70.2946880981028
0,0,1,1,0,1,0,2,4646.966913034046,6105.445911311868,65.04034463946292,28504.421038289922,43.0640657625098
0,0,1,1,0,1,0,2,29698.270829316545,67901.44195591865,1521.2042052476288,2507.292026532673,51.94613797515272
1,0,0,1,1,0,0,2,8661.104431668271,8974.324000813893,1519.200570182438,43.50492171739535,259.4867987552865
0,0,1,1,0,1,0,2,4646.983406022102,776999.7616757512,841.9232548323424,303.6293829694047,14402.50542093776
1,1,0,0,1,1,0,0,8660.883706621875,8969.7571597464,111.15493847034928,223.34788006803436,1.930911651014081
1,0,0,1,1,0,0,2,688.8978967945798,777001.6828339534,650.8488181125954,44.03719393720052,69.45071217826523
1,1,0,0,1,0,0,1,7371.3615920947705,107297.4486069384,5.989098292606006,18495.955015907246,334.06184444431744
1,0,0,0,1,1,0,0,8651.863505074381,26498.76285262347,11.521208197445448,1552.277926017942,1.9313621514323516
1,1,0,0,1,0,1,1,691.8794617308832,8972.201592221338,189.34694966375596,18498.396391849015,68.88412604133974
1,1,0,0,1,0,0,1,14401.998603298944,281496.7649221482,1334.1068822926006,45.620133361452254,2042.5264349801375
0,1,1,0,0,1,0,2,14401.050267843402,107297.44027487547,20.976729827337447,45.39547370638948,53.11003913563858
0,1,1,0,0,1,0,2,216.94039270504513,58400.440790685454,651.3842438996422,221.85925470341508,9559.512035843147
1,1,0,0,1,0,1,1,7370.559422802298,198799.58873945236,1519.383423162942,35499.69254803004,455.99449900405114
0,1,1,0,0,0,0,2,4644.176516627337,1000001.7749038523,94.19289735290693,305.5097366121062,5036.8151934565785
0,1,1,0,1,1,0,2,2906.040285322884,776996.853112517,7.435118488792461,35499.57076938133,56.360111996493934
1,1,0,0,1,0,2,1,126697.52922909168,303398.00937823794,842.1441091290495,1787.5156820859606,2509.3743366583008
1,1,1,0,0,0,0,2,31602.393023292316,45999.53111074604,111.40774603578635,8411.957128159222,238.0712685959807
1,1,1,0,0,0,0,2,687.4045236923902,8973.377195342217,839.2229895027897,6135.126394775296,2508.9008281032434
1,1,0,0,1,1,0,0,2906.368647581766,3400002.698005072,110.71811045616803,6269.188175980607,259.99822859759155
1,1,0,0,1,0,1,1,31604.089027438393,2677.312772474765,1334.3905534683297,18502.818525080937,1360.0340819664334
0,1,0,0,0,0,0,0,14401.465084425781,1000006.8656498787,650.9375855969914,2500.036753939353,53.16044544054103
0,1,1,0,0,1,0,2,201402.68513168255,46002.386765764626,65.0234689389928,28500.30085854089,2506.764532827762
1,0,0,0,1,1,0,0,8663.321926388538,303401.8012640027,1520.6257851399373,299.71878452141675,456.1926934417162
1,1,0,0,0,0,0,2,67096.33166298889,121400.81322137378,121.00007054788183,6138.682058188493,241.50054698857943
